Date,Accident Type,Sector (others only),Cities,Highways,Killed,Injured,Reported Cause (detail),Cause Tags,Times Reported,Reported By,Time of Day,Victim Gender,Victim Age(s),Severity,First Reported,Last Updated,Headline,Headline (English),Link
2026-08-02,roadway,,Rudrur,,,,,,1,hmtvlive.com,,,,Not stated,2026-08-02,2026-08-02,Rudrur: రుద్రూర్‌లో ఘోర ప్రమాదం.. బాలుడిని ఢీకొట్టిన ఆర్టీసీ బస్సు! - hmtvlive.com,Rudrur: Bad accident in Rudrur.. ​​RTC bus hit a boy! - hmtvlive.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxQaWtCRnZVWXFxemgtYW5UYmRQd1NFOTRfNjR1ZFpMYnAwWlUxTF9rZ1hqWkZHZE5icDczbEhzeVhvVVk0elVoazV3ZmJqcXZUTW5BVnZVeWM0T3ROdlB3TWI2anJ4QnJmWHc0RGlKcTZRLUdLRHFKMVY4Ti0zMWJsS2tNNWtESjM0elhYYXRXNHFLdmhfcTBueWxnZEhuNl83ZWNIaUxLYWlxdVRGMlZEa0xqWV9JVF92OXh0QmRKajRxUk1kMVHSAcsBQVVfeXFMTUNHR0pKbmFsdVcwQkFPbzhGLW85UzJ1bm9pV1hnTzZ6WmtoeUVxMHBwOEhSQjctSG1GVU43TVVCTWduQVNOcU9rX2M4YVFxWkN5RHlRcWZIN3hxbEpUWUVfdVpLakpzYXpkLUFGelRPbHNreHRWaGFXd2RnT3RmUi11bEtCbGtvakluRmdSdDVNTU5KSU5ScW5XbGVBdVZJeU40SS1Ra05wMF9INVlncjJBZDdraHluZkdmbjBzQWhLaUJ6SG95ejNCRG8?oc=5
2026-08-02,train,,Mumbai; Delhi,,,,,,1,etvbharat.com,,,,Not stated,2026-08-02,2026-08-02,जीरो एक्सीडेंट की ओर ट्रेनें! दिल्ली-मुंबई रेलमार्ग पर रेलवे का कवच बन रहा सुरक्षा की ढाल - etvbharat.com,Trains towards zero accidents! Railway's shield is becoming a security shield on Delhi-Mumbai railway line - etvbharat.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxQSXdPOVlUZENxTlFjRUR1ZlQ4MlNOdXMzdkU0M0Vwc2dxRFlyOXNvYXBDVF9UUk9PWG9mczRLMHZXbjY4QkVvU0lMUm10TnFURG9OZ08ydk5SWTMtNEY2Wl9VZ3hJOUNoYy1RNGhCOTJreDhHdFRqMGZqTXhqaEhjS2l5cVp2clVWenNuUVZlQ0l3LWd4SEVWNkpMdnBjVUIzV2UyUVFBeTlGTDJYd1dWV1hGeUx3U1k0RjU0R2pQZ2tfeGpCSUZn0gHMAUFVX3lxTFBBSHlfMkRXTkJYMC00ZEZCcmJWTE9CZ2RjeUJJRHYyVGdSVUxqalNNckFZU2ZGT3ZMWktodzZWZlFaVTY5cVVaLXkyT2wzYks0RjlLczJNUzJIYzBjcVN5dEtTeTVSLTREeTIwbHNacTc2NzV5QWI5cWFHX0JfeVZyRXpRTFpEdnVHeFVwaTVZS1diZk1UakVPNW4yWmJlVWhzNGc4VUx2V1ZhTjluR3ZXRzNUQ2hPMk92d19Fdzczd0RLS0RXMjd1ZFRPRA?oc=5
2026-08-02,old structure collapse,,,,,,,,1,The Times of India,,,,Not stated,2026-08-02,2026-08-02,"When bridges keep collapsing, it’s time to question how India builds - The Times of India","When bridges keep collapsing, it’s time to question how India builds - The Times of India",https://news.google.com/rss/articles/CBMitwFBVV95cUxQZEVGTkw0SkJIZ3JRSlF0M01JTHNBV09neDl0UkVHQ2tvNHRabmI2X3VVc2tZeE1Tc0Vuc0FsZjJlOVpUczZXTkFjWnhWYVJ3ejVVZ0F1U19XLUxwS3E1bDdXUnktWmU2WDJiUWpUQ0RtNzlmRjJxRkNKN28zZS02OGQyQXBqeGUzOEw2Qnl5QUlHb0RndXJwSXNaOUp5NUpDRlFUQWNPVlZQV3hic3VLUVlOalpQOUHSAbcBQVVfeXFMUGRFRk5MNEpCSGdyUUpRdDNNSUxzQVdPZ3g5dFJFR0NrbzR0Wm5iNl91VXNrWXhNU3NFbnNBbGYyZTlaVHM2V05BY1p4VmFSd3o1VWdBdVNfVy1McEtxNWw3V1J5LVplNlgyYlFqVENEbTc5ZkYycUZDSjdvM2UtNjhkMkFwanhlMzhMNkJ5eUFJR29EZ3VycElzWjlKeTVKQ0ZRVEFjT1ZWUFd4YnN1S1FZTmpaUDlB?oc=5
2026-08-01,roadway,,,,10,,,,2,Daily Thanthi,,,,Fatal,2026-08-01,2026-08-03,அரசுப் பேருந்து பள்ளத்தில் கவிழ்ந்து விபத்து; பெண் உயிரிழப்பு - Daily Thanthi,Government bus overturns in ditch accident; Female casualties - Daily Thanthi,https://news.google.com/rss/articles/CBMimwFBVV95cUxQU290VXJETUY4T3RJMFlTLUtSSDV2cmpuRU9sZ09LcVBFbHBWQ2pUaFN0WEQwaEQ5MzNmNldudFRBZDBiRnhDc2Y0d0tKNWdnSnFxLU4tZjRuTkx6QW1CSWtETXZjdk40VmtvQnJLdUUyNkpjaXh3Sm5KbGhVa3VPN3B2aFh0WTZGWHpUX1RMLXpCT1ZGN3VibzZRONIBqAFBVV95cUxNM1FETnZ0dkZRR1MxRnhwTnA5UTY5OVZGcS1lR2VybWlfbXZRNFRrYTVFaC1QU04tbndCaUdpcVh2MktPMWg2SWptdVl5Q1NoX0hDdGlPbVlhZW5oWmcxb2xhUllQMG51LUk4MGZWemIwbFhMSHo0dm9uMl9CRkVuSkt1Y2hyOFdLZ2dQN0wtM1VxU1o4eEt1WUZHMW11U2hoMVk3R1FpRHk?oc=5
2026-08-01,train,,Jalandhar,,,,crossing_railway_track,crossing railway track,1,ABP Sanjha,,,,Not stated,2026-08-01,2026-08-01,ਜਲੰਧਰ ‘ਚ ਦਰਦਨਾਕ ਰੇਲ ਹਾਦਸਾ: ਮੋਬਾਈਲ ‘ਤੇ ਗੱਲ ਕਰਦੇ ਪਟੜੀਆਂ ਪਾਰ ਕਰ ਰਿਹਾ ਵਿਅਕਤੀ ਰੇਲ ਦੀ - ABP Sanjha,Painful train accident in Jalandhar: A person crossing the tracks while talking on a mobile phone - ABP Sanjha,https://news.google.com/rss/articles/CBMikAJBVV95cUxPc25hY0NZYUVLblZ2Wmhpc2l1NnZrVHRqbHdiZmJDNVlGMThjV0hELWpYb0V3UW45LWtHMFlDWTNiMDIwVDE2SUtyS0Yyd2hnNWljeHpMb3VFajZmVy14OWVqeGdTMk1fT3BWR29NOXIweXRkcHhBTGNFQU5qaEpGRzRLWjhKOHJWYjg2alNpQ2dfTWI4TEZrNHhiRW5tNzhBLTNaWVlVMTlzWm1ERlNnYWNTV25SOXNlQXlWWDRobXRlRkx4QV9RSW16QjN0aHQ0VVdKczh6eWx5RkpUUHBOeGhuaGhCSGFUTjZfeElrYlM3WnRLZFA1NkczeURMQjA1VjdTdTdSLXZPWjBhRUNhM9IBlgJBVV95cUxPQnBsZWdRVW5lQXdyc21sd1hPMURHQS1NbnNLd09xNy02NUItWlpkbVI2ZDUycVRQZEw5NVFaTFZTdkY3V1hpQnhCbG9nM1kzeGRVckNyb3FPaU5ONS1lTXROX2JobjhiRDQ3ekV4Q2VIY1dCdkR6RnZCcVNHU29VNVl6cHUzd3VYZEI3eGtvbUhJczhaZ2FoeU1iOHZFYUVJMmRFTFd0Qko2eFA3eTlpX0I0THRtOWlXczUwczA3ckVDWVpkdktMcE16X19GaTZQLVc5S1FoOTNoMnhxSVdSdnpqRW1UTzJFejBrUTd1dmJZV0RrREFub0NuZk9CbTYtd1UybE9XVHpiNVF2QWx6YzEwUTFhdw?oc=5
2026-08-01,roadway,,,,384,,,,1,Amar Desh,,,,Fatal,2026-08-01,2026-08-01,"রাজধানীতে সাড়ে ৬ বছরে ১,৮৪৯ সড়ক দুর্ঘটনা, নিহত ১,৩৮৪ - Amar Desh","1,849 road accidents in the capital in 6 and a half years, 1,384 killed - Amar Desh",https://news.google.com/rss/articles/CBMiYkFVX3lxTE02cXpfOUdhWkNpR2JvSmFTN2hsU1VuYjVsZFozbkJtbHJlTFB1TDBfRVc5UWlPZ1FKbHVRdXJ6VGhOWGxpN2s4Ujd4cDdrUTNXd2ItWS1SdUpPaTVzYkZkVHpR?oc=5
2026-08-01,roadway,,Mayurbhanj; Odisha,,3,,,,1,theprint.in,,,,Fatal,2026-08-01,2026-08-01,Three killed in road accident in Odisha’s Mayurbhanj - theprint.in,Three killed in road accident in Odisha’s Mayurbhanj - theprint.in,https://news.google.com/rss/articles/CBMijwFBVV95cUxNcE5FZEpIU19OcFFLcElMdGJqSzcwUy1rcHg3UndBOV9IU2I5Z2w1a241V2Rnd21wTVBNUHdGQS1welBtMVZrWXlobDRuSkc3NUxtbzNzT2VhUTNtcmdLMDhCZ1k4azFVZjY5WXN1cnBTZTFaRXVCeEpwS1dXZk53c01MSFRlLWd6eTJ1VzZWUdIBlAFBVV95cUxOQjJtZFdqU0V5TjJja0VrNWxGcFpYZzR5RjNUcTA5SEpHeWdZaC15SmxWWC0xM3VNQ2UwMHpGVzZ0RDJCV1hnaU1naENUWi1UWTctb3V4X0NjNldSc0ZQTVZRWVBiNVFMSXo3ZnpLVmJ4cVRla3hiWEN1NFZpQy1fU3MtN2pLV01FM0VmOUxYYkE4LW55?oc=5
2026-08-01,train,,Chennai,,10,,,,1,prabhatkhabar.com,,,,Fatal,2026-08-01,2026-08-01,चेन्नई ट्रेन हादसा: मधुबन के युवक की दर्दनाक मौत - prabhatkhabar.com,Chennai train accident: painful death of Madhuban youth - prabhatkhabar.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxNY3hXQVRjREY3WnR2Nlp1Q0xYTEo0X00yOU1zLVZHWmVUaGRPaGl1QnlqQWJ6VVI1a3I2b2NYU0VSNzA3ZnlvTXZnUnNmczJhV0lpUS1DcWxERjRKRUVreDd6eWM0LXk3bkFCQkYybTNCX29lTzlqNkJiZk1oRnlRQml5YVN0bGF2RDY1SkRPVzB3NVQ3elM2eFZtd9IBoAFBVV95cUxPbGRTVEhlbUQwVnFUd0hmd0pudkNYUkdqWF9sblZoY1lNTUlkUUJ5dmhLaXRZQ0Iydk91b3JmbVRZZTVDQlZqTGdHbGVMMm43TS1XaUVsRzEyRjRnVnRwaW1mcExYc0tXU3hjYi1mdkdvYUpkdUFRdGkyUEFqdU1WT1VFVUhqS2ktZDlBR3BYelQ1Njd1cWQybVZMU2hYd0Y1?oc=5
2026-08-01,roadway,,,,6,,,,1,Shomoyer Alo,,,,Fatal,2026-08-01,2026-08-01,সাড়ে ৬ বছরে রাজধানীতে সড়ক দুর্ঘটনায় নিহত ১৩৮৪ : রোড সেফটি ফাউন্ডেশন - Shomoyer Alo,1384 killed in road accidents in the capital in 6 and a half years : Road Safety Foundation - Shomoyer Alo,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5ndGZQODBBdWxTblMtRms3TW5saUt4R3RVcHFldGQ3R3V5T0dvR3FHcmdrSEFfM3h4Zkw4c29wcjFGX3ZTYXJERHpLcXl3SEhO?oc=5
2026-08-01,train,,,,,,,,1,etvbharat.com,,,,Not stated,2026-08-01,2026-08-01,'ఈటీవీ భారత్' కథనానికి స్పందన - రైలు ప్రమాద బాధితుడికి 'రేషన్​ కార్డు' - etvbharat.com,Reaction to 'ETV Bharat' story - 'Ration card' for train accident victim - etvbharat.com,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOR3RIX29EaVY1bl9EbWEtQmduUzJTcjRpMFBISzZQUi1PcXQ3UUxwUV9kTTVXLVY0Yktub1liZC1TWHA0WVFSMXNFNWdqajFReGUyWTFNTWtKZUFxWmxhZEdLRnBIZnJRa0NUY0dLRlNvc2RRRXl0X2hpdUloeWhpVFhET1F2RThKbmNxUzNfeWlXajRwdFFFWWhXT0pjc3JzektHWlMwOUQwT1FHOEFMcVZkdkpQSFRiSU1Ea1FTOEhETVl6QmJGMVo2Qm5hS0t5N250UDh0NXFKT0RN0gHiAUFVX3lxTE5HeDhUTmVVMkt6RDA0VGlYUWgzRjFtd2xYWWZqeDJPRzVUdUNneTl2Q0MzUnprN2tGdF96OU5lck1KRmF6TGZRelNINWRUZXMxS0pUSmZWSGZsU2ZzenJlemNZMnpOVUdxVnJ0cW1uRVJwRS1pejl4NUhWczRpRVVBb2pzWDNtZTNNVTl5eDZTVkRKclJ2aGhuMzZ1cF94NlhQVHlaY3lVS2FUQkt2NHhDZ1BTQnZac04zbzRUREpQMS1TUDZIeTMwLVZLQ3N2SjcyWGZsMEhnaktCU284QWc2c1E?oc=5
2026-08-01,roadway,,Hoshiarpur; Phagwara,,3,,,,1,timetv.news,,,,Fatal,2026-08-01,2026-08-01,"ਹੁਸ਼ਿਆਰਪੁਰ-ਫਗਵਾੜਾ ਸੜਕ 'ਤੇ ਵਾਪਰਿਆ ਭਿਆਨਕ ਸੜਕ ਹਾਦਸਾ, 3 ਮੈਂਬਰਾਂ ਦੀ ਹੋਈ ਮੌਤ - timetv.news","Terrible road accident happened on Hoshiarpur-Phagwara road, 3 members died - timetv.news Horrible road accident happened on Hoshiarpur-Phagwara road, 3 members died timetv.news",https://news.google.com/rss/articles/CBMimwFBVV95cUxNWTgxUkIzUjBBczR6QUE3Nm44N1R4UUZMM2lJaEppeFkzZFVMLVdnX2FKU1c2WGlQSmplNERmLVJYOVNBaDdtWXRSWnFEZnRfSGhLU0V3ZGlzaXVJNGU3ZnhOM0VmdE9NTnc2ajRFbjNydlFvZ2pTUm9KMHFHb29XbkpFU0Jzc09YWEZta1VjeHJIM0lVZ1U4VVVFUdIBmwFBVV95cUxNWTgxUkIzUjBBczR6QUE3Nm44N1R4UUZMM2lJaEppeFkzZFVMLVdnX2FKU1c2WGlQSmplNERmLVJYOVNBaDdtWXRSWnFEZnRfSGhLU0V3ZGlzaXVJNGU3ZnhOM0VmdE9NTnc2ajRFbjNydlFvZ2pTUm9KMHFHb29XbkpFU0Jzc09YWEZta1VjeHJIM0lVZ1U4VVVFUQ?oc=5
2026-08-01,others,factory manufacturing,Jalandhar,,,,,,1,timetv.news,,,,Not stated,2026-08-01,2026-08-01,ਜਲੰਧਰ ਦੇ ਥ੍ਰੀ-ਸਟਾਰ ਕਲੋਨੀ ’ਚ ਸਥਿਤ ਆਦਰਸ਼ ਐਂਟਰਪ੍ਰਾਈਜ਼ ਕੈਮੀਕਲ ਫੈਕਟਰੀ ’ਚ ਅਚਾਨਕ ਲੱਗੀ ਭਿਆਨਕ ਅੱਗ - timetv.news,A terrible fire suddenly broke out in the Adarsh Enterprise Chemical Factory located in the three-star colony of Jalandhar - timetv.news,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPWks4QVdzNFltV0pXNXNSSGlacUNNOFNldE5LaE9DYUkyWFlsMks0eGljQ25NeGpjbnBES0pmVlRnaEc5OTFvWFNmcmxRLW5sRGwtdUxuMmV0RmYwNEJnN0ZQcFJGVExyZnVQWmtfaTY1bElqclNEcFpCVzVfbmk0eF9VRnJkd0oxS0F6ekwyZU90QXVjb3FiMnNEVXlkSnEyd19XaXdIZGFZTlFYUWdpaW5MWkhGQjVmbS16RWNxbUNaNFl5d3d5WdIByAFBVV95cUxPWks4QVdzNFltV0pXNXNSSGlacUNNOFNldE5LaE9DYUkyWFlsMks0eGljQ25NeGpjbnBES0pmVlRnaEc5OTFvWFNmcmxRLW5sRGwtdUxuMmV0RmYwNEJnN0ZQcFJGVExyZnVQWmtfaTY1bElqclNEcFpCVzVfbmk0eF9VRnJkd0oxS0F6ekwyZU90QXVjb3FiMnNEVXlkSnEyd19XaXdIZGFZTlFYUWdpaW5MWkhGQjVmbS16RWNxbUNaNFl5d3d5WQ?oc=5
2026-08-01,others,factory manufacturing,Punjab,,,,,,1,ABP Sanjha,,,,Not stated,2026-08-01,2026-08-01,"ਪੰਜਾਬ ਦੀ ਕੈਮੀਕਲ ਫੈਕਟਰੀ ਚ ਲੱਗੀ ਭਿਆਨਕ ਅੱਗ, ਤਿੰਨ ਧਮਾਕਿਆਂ ਨਾਲ ਮੱਚੀ ਦਹਿਸ਼ਤ - ABP Sanjha","Terrible fire in chemical factory of Punjab, panic caused by three explosions - ABP Sanjha",https://news.google.com/rss/articles/CBMiggFBVV95cUxOdGFoaVBmdVhyQ0xXWGxkY3llUkE1NU1OUkRVcWg1OXh3V2gzaHVBVGRZSmJQU3huT3V0dDlqSnZndzJ2dF9ONUVISUtoakdPMDd2Uk81dGJyYWhYbkRuT0NKQl9BTUE0aHU5YXR5YWxmVlJmaFdMTHFlbS13N2psRlh30gGHAUFVX3lxTFBkSXV5RGFkV0pVdVlvNk11ZDVrSUhKeDcxWmNBSlNscGRFd19DX0h3Q3VkallVLXVERWJfZXFVWEI4RXhGTzdtWmdXWlhwV3R6QUFVQWFtcjNtZUdMaEEyN1B6aUIyUnBIVEt6c1A1WTlmLUUySlJuTkVHQ2hYVGFTQTN4UEJIRQ?oc=5
2026-07-31,old structure collapse,,Bhiwandi,,10,,structural_failure,structural failure,47,ABP Majha; ABP News; ABP Sanjha; Abtak Media; Asianet News Marathi; Daily Thanthi,Night,,,Fatal,2026-07-31,2026-08-02,"Bhiwandi Building Collapse: भिवंडी में चार मंजिला इमारत का हिस्सा ढहा, नौ की मौत; मलबे से महिला को जिंदा निकाला, बचाव अभियान जारी - Jansatta","Bhiwandi Building Collapse: Part of four-storey building collapsed in Bhiwandi, nine dead; Woman pulled out alive from debris, rescue operation underway - Jansatta",https://news.google.com/rss/articles/CBMitwFBVV95cUxPc3Nic2pGZlhyQmM0ZVAwRGd4aGFNN2RkSzh6Q3JRTi0tRzFSdW1ZMjNUY2dMRFExNVctaXhSd2JhMHNlMXI2cUk2ZnctMGt5ak9jbXF5UXNGeWpTbFdnOGNxODhsMHlEZ0JGSzRlTmtNSG9oR05wMnpxY194eFdrNnpMY2hmRGN2UXJjRnRsa2xiTkVTNUMwTE5QeC15bTFucHM5YUxGTk5jZHdrQVZmLXp4OGluRlHSAb4BQVVfeXFMTm1mcmNQSFNRZjYzVmMxS0xiNDdmV2c5clBfZ3p6OFZFLXJ0VGNFSk5WU3lXQlo4a0FSTDN3RGVxTG0tQWFnSVY5Uzg2WVFwanhuR1c1SzJ0WkJhcmtwZkdOeldlYmNRbjNzbDBjU0xFeWZrQ21CbDcxY01mclNpY05iOFlyZm8wOU42RUc4ZzVCY0R1XzNyS3Q2QVNFSkZDZnhtTFRMYnUxRk5ESS0xTElIaVdQalNDaDhOOXdOZw?oc=5
2026-07-31,old structure collapse,,Bhiwandi,,9,,structural_failure,structural failure,22,ABP Majha; Anadolu Ajansı; Eenadu; Hindu Tamil Thisai; India TV Hindi; Lokmat.com,Night,,,Fatal,2026-07-31,2026-08-01,"भिवंडी में चार मंजिला इमारत का हिस्सा ढहा, 9 की मौत, कई लोग मलबे में फंसे; रेस्क्यू ऑपरेशन जारी - India TV Hindi","Part of four-storey building collapsed in Bhiwandi, 9 dead, many trapped under debris; Rescue operation continues - India TV Hindi",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZUpzajI5MVpBcFk2V2RHWFpSbW00QXB6ejdWR0dpclVrcm9pOW1mdGwyNU9BbzkwSzc5dWU1YlhNa1lzMVdiZ1ItUHdqYnNKbG1WXzFJY2U2X3ItTlNyZDFTWmhuZFdHRE5HWGJ1ejVvOFZidk9qMnZkMmNEbTU1d3NIMHRtRm9TaEVYSHQ2dmJTbFRPQUtmZHRqYXlSTTlPVm0tUHlTTTd2T1pQNjZLcnNYWWRmNUNja2FVOG1vMG1pWGlwa05GbUVFNnZTaW1VcFZzVdIB2gFBVV95cUxNaEI0OUFkTTVSTDVWckZFYnU5d3VuVEF2SXlLR0drYVV3OC01U1RScXJGd1R1ci1oWndvTmlpZmpPX1A1XzE1T29TdS1YT2tzOVAxWHpsRmRhNExHSkVpbW1mQU52TDhLVG9wSGtxR3VNWmY3bnl4YW9WenRENUdqNEs5MjFYQk5jMmpYVk9DYlpkS21senBRWXRlbERsQ2lsQzZoYUJfOVk4ZFJKVXU5cEYxc09FQ2FlS3JXTjZrNlVmS3U0UEdHbkRpSHc4c2hkMHdyRkZxaFVTZw?oc=5
2026-07-31,old structure collapse,,Mumbai,,9,,,,1,NDTV,,,,Fatal,2026-07-31,2026-07-31,"9 Killed, Many Trapped As Building Collapses During Repair Near Mumbai - NDTV","9 Killed, Many Trapped As Building Collapses During Repair Near Mumbai - NDTV",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOalRUVW9UUkNoc0NGV0RvNndLWDlFaGpmbFduSkZDWlZzekoyNWVGQklPRzF0M1p6UHBHUWZnakZlRXFhMnp4TlRGYTNMWjVTZmF4bEhZWFZ3V2pVY1J0ZVVEZkh3b0RBTWY4TWVxYWpCV2xjTFB2cF82OTdqYWxSYkdUQllmcnlPZFhBSEVZcHRVaHdIWklmRWZGSUF0eDhHNkpvWVUtWUJUeURLbThUN01pdDRtZWxGa0VMTUYwZ2RId0hEWjVyMkROblFCdHV0amlMZmk0TVTSAeABQVVfeXFMT3ZOT1hLVVdzOXd6VWJQWDF1c3NWcXNCSnQ3VndRU3RaUnM4MVJ2ZThiQkRpOEhYNUpaaVJYZXNBY3NrY3dGZEFUZFMwYkFRM0ZCOGRNeVNSSlE2SWtoRmVWdjlxbzcyTmZVT0NqMFBsUGxOVkRjRlV4TlJHN1BnNnh5Yi1qcF9wTklxNzNxTHg5UHZvU09qZUNSdEJncTF2WEJVSkFuUFdMODQwQXRuVWtvb210dXBUTm5pOGx2ai1TLURKT1lxbEhVZ1pQN1ZmaFJ2bWJGQS1ZVEJkeVF4ZDM?oc=5
2026-07-31,old structure collapse,,Maharashtra; Bhiwandi; Mumbai; Thane,,7,,,,4,Mumbai Samachar; PM India; prime9news.com,,,,Fatal,2026-07-31,2026-07-31,"મહારાષ્ટ્રના થાણેમાં ભિવંડીમાં ચાર માળની ઇમારત ધરાશાયી; 7 લોકોના મોત, બચાવકાર્ય યથાવત - Mumbai Samachar","A four-storey building collapsed in Bhiwandi in Thane, Maharashtra; 7 people killed, rescue operation continues - Mumbai Samachar",https://news.google.com/rss/articles/CBMiogFBVV95cUxOWmVSenpabnhld05QQ18wUVNDSkNfX3o2V3hRcnZMRVJhblY1aFRMeWxKd3ppMzB1emRuQ3VhSExXbFVkUmlxLXNna1lKQk0tWmVjaXhzMXJibGZlaFVoM3hGZGxXTlFVX2FVWVlfMGdCOUpuX3VlUVI4OVFsNmVPenNfV2xNSV83S3lKUEU4MDlwdlFnd3lraUlhQml5bEJHNFE?oc=5
2026-07-31,roadway,,Parbhani,,,26,brake_failure,brake failure; lost control,1,maharashtratimes.com,,,,Injury only,2026-07-31,2026-07-31,"Parbhani Bus Accident: बस उलटून २६ प्रवासी जखमी ; बसचे ब्रेक फेल , टायर स्लिप झाले आणि चालकाचे गाडीवरील नियंत्रण सुटले - maharashtratimes.com","Parbhani Bus Accident: 26 passengers injured in bus overturn; Bus brakes fail, tires slip and driver loses control - maharashtratimes.com",https://news.google.com/rss/articles/CBMi5wFBVV95cUxNbC1Xc3pjcHFYUUtURlllMEEtY1Y4dkhSdmJlUE5qSmhUUnBVcUdvVFRWQ2tsQkpiYXJfVkhCVmM2d2xsR0xDd01LVXRXcVR2MFFtTDNmSmdOU2dVZ0RLTVdKWG42OWpEOE5rbGFndFFZMUpLdTVkZWhJVHpnaUVyRHdYUVlRS0t2V2tOalhhTUNpYzFqSnVHdXFZZ0JhT3JWSnhtTjFCX2RhSjJNQnVpRmd3RnZtMWUzZks0WVRfd21NWFlUMVVKOXNDRXZrdlUwS2JDanhFcHNoczQyV0M5R0MyQ3VPcEHSAewBQVVfeXFMTUZ1bG1rbHZKMVR3d2dPSVJEdkc2b0lpaWVPZV8zcmZBblN1NVZVVFlPSk9lbldPT1J2a0lGX3ZrMDJDYkJPb0JaMVlUV1ZyUWNoblNkdW9hZ0pMbnZTZXppYkdtWW50d3lQX2E5eENYeGhHVWtNMVBhYzhTWGhUajVSakRuXzBPT0R3ZXI5QkpkazdtZzJCRmRBQ19HeHhGZEtWZGtWODFBWWhKQnBrOFZ6Tk9zdl8tanBic2JuZW50ajdkclJhWjJ1VkpKTmhxSkNDVERBSkdYcE1mX0JzOGtpakNTN3FIdDRudEc?oc=5
2026-07-31,roadway,,Tamil Nadu,,,,,,1,Dinamalar,,,,Not stated,2026-07-31,2026-07-31,தமிழகத்தில் தொழிற்சாலைகளுக்கு விபத்து பாதுகாப்பு செயல் திட்டம்: அமைச்சர் கீர்த்தனா அறிவிப்பு - Dinamalar,Accident Safety Action Plan for Industries in Tamil Nadu: Minister Kirtana Announcement - Dinamalar,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOdnVVaF8zTWFndGV6SFhiQXU0RXBRQUZQeEktM1huc0Q4a1otbVJCZ0tWYmxJbWdhWE5ONTZidXJJY2lDTWUzWTNGcXdHUVNjdVVoMmo2bGVSTUhzVElneUhfUXgxcE1yeWUxTWRKak1qQ2RRbEZabXBwYW9scDRQSnlYZG9KVXluU2FQNzh5NnBRaU1SclpEZUFRMkxhZlZoSnlPdEZ4TVJjTXA3Slhvd3FPZGdYUm1JVEF2VUI0eXd2NS1ZdnN2aWU0UVF6S29YQ3JWai0wTUlSckN0LVE?oc=5
2026-07-31,old structure collapse,,,,,,,,1,tv9telugu.com,Night,,,Not stated,2026-07-31,2026-07-31,ఘోర విషాదం.. అర్థరాత్రి పేకమేడలా కూలిన 4 అంతస్తుల భవనం.. శిథిలాల కింద పలువురు..! - tv9telugu.com,A terrible tragedy.. 4 storied building collapsed in the middle of the night.. Many people are under the rubble..! - tv9telugu.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPZHlsdkZPRzBCaXFoc0JXUVdyZ19LVHpTa09IeWF3dWNQREZ1YWtvUlpyeUtmYWtRbW4xMjN6QkY1VXhXdGViOG1sNW9zbmNsM1VZeXJZZGVhWmttaVhLUUhRc2xGUWpiazBYMnFSdW00c1RJNkZycVBHdFRSX1VzVDVSR01zYmc4M1l2bmpuWFQzQVEwUFpBVGRwYTN5N01FZk1IR1ByR3NNRVB0RlhNa0Y2UnVydTVaR2Y3RTlUUFhGM29xQ0pDMEFqazIxWGVPYUlTRVlSQ1JoTGctTE5LcERjWUdYaFhu0gHuAUFVX3lxTE9PXzZUQUpPb1R4Qldfb3BPb2o0dnZRZnhGVFRJeERldmRrUVlyeElzU3ZFaXMycnQ1cWJZZ2E2d0kzZm50S1BKenJYMFJqc1Y0ZkcyRkM3QVVxMU4zeFhBV0hrVmhYc1E3cnF1bVFZamZzVDVGWHE4dXFfcVAydUpPRktLc2o1bmRmUjVYVXAyZG1MTHhoVGVXZXlLRktLNFM5bkhMQVlhbUNva2w3N25odS1MdU1aMVBVcmQxT2VEeHNMV2duNnNKX2VkVEplUTNYT2dIWnlCQkhFWFg4MzltbERzeEVpZWE0UVFEUmc?oc=5
